"","ZCTA","zip_code","dense"
"31208","80723",80723,25.4667864432739
"31209","80726",80726,2.90847384352044
"31210","80727",80727,1.98956609881318
"31211","80728",80728,2.74039281530236
"31212","80729",80729,0.647752400097684
"31213","80729",80732,0.647752400097684
"31214","80731",80731,3.92073318837308
"31215","80733",80733,23.1704647946009
"31216","80734",80734,6.17549712624254
"31217","80735",80735,1.28357438280564
"31218","80736",80736,4.22934524443337
"31219","80737",80737,6.16781502554262
"31220","80740",80740,0.795734810200556
"31221","80741",80741,3.94480404002405
"31222","80742",80742,0.412808933431816
"31223","80743",80743,3.36090606181775
"31224","80744",80744,4.66162524176675
"31225","80745",80745,0.300043152730519
"31226","80746",80746,38.2629606786068
"31227","80747",80747,2.10493654383021
"31228","80749",80749,1.46178783114108
"31229","80750",80750,1.29815884733313
"31230","80751",80751,36.164933326251
"31231","80754",80754,0.922053501191276
"31232","80755",80755,1.08899718493746
"31233","80757",80757,0.621372723876109
"31234","80758",80758,5.11466273021905
"31235","80759",80759,7.39190627833177
"31236","80801",80801,0.62305293533642
"31237","80802",80802,0.573010439194418
"31238","80804",80804,1.14171473402268
"31239","80805",80805,2.88518347555378
"31240","80807",80807,5.53951010825911
"31241","80808",80808,17.0647572661168
"31242","80809",80809,17.9825655678434
"31243","80810",80810,2.05394185579111
"31244","80812",80812,1.45706330853634
"31245","80813",80813,15.0053962714476
"31246","80814",80814,39.8907626384223
"31247","80815",80815,1.69309665881775
"31248","80816",80816,34.9226144948036
"31249","80817",80817,270.272437629337
"31250","80818",80818,1.41910318134073
"31251","80819",80819,149.086173402079
"31252","80820",80820,2.07667878356014
"31253","80821",80821,1.65359372992823
"31254","80822",80822,2.23069376856627
"31255","80823",80823,0.672508714049928
"31256","80824",80824,2.64441301039954
"31257","80825",80825,0.53281234955508
"31258","80827",80827,3.02297863569212
"31259","80828",80828,5.55810380478834
"31260","80828",80826,5.55810380478834
"31261","80828",80841,5.55810380478834
"31262","80829",80829,277.182048809456
"31263","80830",80830,0.920298770270166
"31264","80831",80831,176.494491440356
"31265","80832",80832,3.36129536097965
"31266","80833",80833,2.31740789627904
"31267","80834",80834,1.24481233770611
"31268","80835",80835,5.81368232414767
"31269","80836",80836,2.72343299301033
"31270","80840",80840,284.557716222929
"31271","80860",80860,8.44389769803722
"31272","80861",80861,1.11634059484623
"31273","80862",80862,0.297280202012396
"31274","80863",80866,73.945355211592
"31275","80863",80863,73.945355211592
"31276","80864",80864,5.77592706895103
"31277","80902",80902,657.297969652015
"31278","80903",80941,3169.95729645431
"31279","80903",80932,3169.95729645431
"31280","80903",80944,3169.95729645431
"31281","80903",80970,3169.95729645431
"31282","80903",80912,3169.95729645431
"31283","80903",80931,3169.95729645431
"31284","80903",80901,3169.95729645431
"31285","80903",80942,3169.95729645431
"31286","80903",80997,3169.95729645431
"31287","80903",80977,3169.95729645431
"31288","80903",80935,3169.95729645431
"31289","80903",80934,3169.95729645431
"31290","80903",80962,3169.95729645431
"31291","80903",80995,3169.95729645431
"31292","80903",80937,3169.95729645431
"31293","80903",80960,3169.95729645431
"31294","80903",80950,3169.95729645431
"31295","80903",80903,3169.95729645431
"31296","80903",80933,3169.95729645431
"31297","80903",80947,3169.95729645431
"31298","80903",80949,3169.95729645431
"31299","80903",80936,3169.95729645431
"31300","80903",80946,3169.95729645431
"31301","80904",80904,1913.51149122234
"31302","80905",80905,3376.18508896283
"31303","80906",80906,820.562362498011
"31304","80907",80907,2756.71653356031
"31305","80908",80908,246.676382744054
"31306","80909",80909,4561.58109663596
"31307","80910",80910,5211.15591193731
"31308","80911",80911,3086.91455634521
"31309","80913",80913,287.850901973996
"31310","80914",80914,784.425614829
"31311","80915",80915,2999.90343943392
"31312","80916",80916,2206.64510824642
"31313","80917",80917,5520.10287210556
"31314","80918",80918,4029.893411453
"31315","80919",80919,1006.16808469793
"31316","80920",80920,3072.85618582881
"31317","80921",80921,514.253463295584
"31318","80922",80922,5214.37185087173
"31319","80923",80923,4629.05065469461
"31320","80924",80924,2912.68609952978
"31321","80925",80925,592.675292056354
"31322","80926",80926,21.8445070009046
"31323","80927",80927,1547.83145330271
"31324","80928",80928,2.31757322272522
"31325","80929",80929,3.56593999825972
"31326","80930",80930,49.3629954626769
"31327","80938",80938,252.790575969313
"31328","80939",80939,0
"31329","80951",80951,1595.82572289506
"31330","81001",81001,981.43201769477
"31331","81003",81003,1213.26854271144
"31332","81004",81002,163.809540296447
"31333","81004",81004,163.809540296447
"31334","81005",81005,156.562022585645
"31335","81006",81006,99.2412761927046
"31336","81007",81007,256.287546289048
"31337","81008",81008,114.749259450221
"31338","81019",81019,108.309766667587
"31339","81020",81020,2.073541224396
"31340","81021",81021,0.0580642709251697
"31341","81022",81009,3.67358122330209
"31342","81022",81011,3.67358122330209
"31343","81022",81022,3.67358122330209
"31344","81022",81012,3.67358122330209
"31345","81022",81010,3.67358122330209
"31346","81023",81023,10.1759077334608
"31347","81024",81024,3.67563170507691
"31348","81025",81025,1.43190899110469
"31349","81027",81027,0.167785923181145
"31350","81029",81029,0.503281820215327
"31351","81030",81030,416.442889854971
"31352","81033",81034,323.221029012487
"31353","81033",81033,323.221029012487
"31354","81036",81036,1.34830097967228
"31355","81039",81039,2.86455730102137
"31356","81040",81040,0.690912688633688
"31357","81041",81041,1.34191357494705
"31358","81043",81043,153.82041968994
"31359","81044",81044,0.399694551325063
"31360","81045",81045,0.136979731887664
"31361","81047",81047,2.59059919258163
"31362","81049",81049,0.152698014294643
"31363","81050",81050,19.2323932230848
"31364","81052",81052,13.3400419680742
"31365","81054",81054,5.04380762006647
"31366","81055",81055,6.45291163622176
"31367","81057",81057,8.42691266724434
"31368","81058",81058,19.6964048730255
"31369","81059",81059,0.0477508765380743
"31370","81062",81062,7.67841340824418
"31371","81063",81063,7.80588366490145
"31372","81064",81064,0.606509549468738
"31373","81067",81067,25.8452359416898
"31374","81069",81069,6.66040750961909
"31375","81071",81071,0.526387155475903
"31376","81073",81073,2.94053934950483
"31377","81076",81076,2.16576565656626
"31378","81077",81077,286.736466786818
"31379","81081",81081,0.260002145489864
"31380","81082",81046,15.2947088490151
"31381","81082",81082,15.2947088490151
"31382","81084",81084,0.192367709738348
"31383","81087",81087,6.86514005366489
"31384","81089",81089,5.11495724151972
"31385","81090",81090,1.17170856663983
"31386","81091",81091,2.87428494908651
"31387","81092",81092,4.3408296381443
"31388","81101",81101,41.8808401279218
"31389","81101",81102,41.8808401279218
"31390","81120",81120,2.21146210270972
"31391","81121",81121,80.5513639236437
"31392","81122",81122,18.5266614751031
"31393","81123",81123,4.98451330950427
"31394","81124",81124,113.90307596558
"31395","81125",81125,13.4232537585528
"31396","81126",81126,49.1952847131856
"31397","81128",81128,0.124039976889972
"31398","81129",81129,55.2731477134527
"31399","81130",81130,0.806352424110795
"31400","81131",81131,2.83900662250671
"31401","81132",81132,4.71608702576789
"31402","81133",81133,2.63041546370942
"31403","81136",81136,3.87266318707629
"31404","81137",81137,21.9256086529851
"31405","81138",81138,1.34325587168325
"31406","81140",81140,6.89802623841443
"31407","81141",81141,46.3985124765123
"31408","81143",81143,1.93993659219974
"31409","81144",81144,23.2429088172959
"31410","81144",81135,23.2429088172959
"31411","81146",81146,2.78351192834472
"31412","81147",81147,9.53406337598201
"31413","81147",81157,9.53406337598201
"31414","81148",81148,1576.71220816073
"31415","81149",81149,1.5047160151686
"31416","81151",81151,4.93068290909553
"31417","81152",81152,2.50117502237474
"31418","81154",81154,3.35702827266251
"31419","81155",81155,0.79176039141223
"31420","81201",81201,23.868456565056
"31421","81210",81210,0.878583929556066
"31422","81211",81228,17.1476440712663
"31423","81211",81211,17.1476440712663
"31424","81212",81212,48.1477306949866
"31425","81212",81215,48.1477306949866
"31426","81220",81220,0.837674528729086
"31427","81221",81221,314.042379646993
"31428","81222",81222,8.63827266767554
"31429","81223",81223,5.41377176517452
"31430","81224",81224,13.1086984716144
"31431","81225",81225,28.8103180785789
"31432","81226",81226,61.132320961392
"31433","81226",81290,61.132320961392
"31434","81227",81227,0
"31435","81230",81230,6.4563470074991
"31436","81232",81232,0
"31437","81233",81233,20.1168483854161
"31438","81235",81235,1.58061549949712
"31439","81236",81236,8.07055524742176
"31440","81237",81237,3.11794847278888
"31441","81239",81239,2.42942181862911
"31442","81240",81240,32.6732241079665
"31443","81241",81241,4.04725603902666
"31444","81242",81242,43.3898588396148
"31445","81243",81243,0.459369067748552
"31446","81244",81244,343.097177932841
"31447","81248",81248,0.647805709558042
"31448","81251",81251,2.60098810035107
"31449","81252",81252,7.19960094786568
"31450","81253",81253,5.48858486638176
"31451","81301",81301,39.5711099782584
"31452","81301",81302,39.5711099782584
"31453","81303",81303,66.7438997039286
"31454","81320",81320,2.84538068594582
"31455","81321",81321,34.0279122031869
"31456","81323",81323,6.87795839240813
"31457","81324",81324,3.81397001064352
"31458","81325",81325,0.168492545452315
"31459","81326",81326,6.44902622256342
"31460","81326",81329,6.44902622256342
"31461","81327",81327,17.3573825700527
"31462","81328",81328,8.33688942190995
"31463","81330",81330,2.05783367512958
"31464","81331",81331,1.5898607204793
"31465","81332",81332,14.1111593773889
"31466","81334",81334,6.63573307719557
"31467","81335",81335,23.7559422928878
"31468","81401",81402,118.502085078823
"31469","81401",81401,118.502085078823
"31470","81403",81403,23.6405705308947
"31471","81410",81414,45.631552713736
"31472","81410",81410,45.631552713736
"31473","81411",81411,0.109000613930436
"31474","81413",81413,36.1207735332424
"31475","81415",81415,6.68164582492802
"31476","81416",81416,24.9189942241991
"31477","81418",81418,24.8761609724964
"31478","81419",81420,15.3859520069012
"31479","81419",81419,15.3859520069012
"31480","81422",81422,2.12822051652294
"31481","81423",81423,2.48298053461205
"31482","81424",81424,3.4861036455219
"31483","81425",81425,23.4227417062057
"31484","81426",81426,14.7732523498948
"31485","81427",81427,16.742200877104
"31486","81428",81428,19.8653716564585
"31487","81429",81429,0.531624111643875
"31488","81430",81430,3.46814563070612
"31489","81431",81431,4.83419195348129
"31490","81432",81432,10.4875100224434
"31491","81433",81433,2.79842500637391
"31492","81434",81434,0.137054892844709
"31493","81435",81435,29.4634017714868
"31494","81501",81501,2783.21181207907
"31495","81503",81502,732.962575331716
"31496","81503",81503,732.962575331716
"31497","81504",81504,1186.99699599983
"31498","81505",81505,165.971494562072
"31499","81506",81506,494.669282527985
"31500","81507",81507,143.446691520758
"31501","81520",81520,654.719312361425
"31502","81521",81521,92.8533983157365
"31503","81522",81522,0.0825088224422219
"31504","81523",81523,2.91028154752693
"31505","81524",81524,18.5224664311454
"31506","81525",81525,7.71298108853506
"31507","81526",81526,74.5805622386497
"31508","81527",81527,1.59160136408689
"31509","81601",81601,44.2514371034882
"31510","81601",81602,44.2514371034882
"31511","81610",81610,3.32852853135478
"31512","81611",81611,30.2111698896745
"31513","81612",81612,0.942225171292032
"31514","81615",81615,120.415409108208
"31515","81620",81620,205.121569426005
"31516","81620",81658,205.121569426005
"31517","81621",81621,24.5419317553798
"31518","81623",81623,37.6845118833591
"31519","81624",81624,2.70940944750005
"31520","81625",81625,8.12105632273452
"31521","81625",81626,8.12105632273452
"31522","81630",81630,0.83719642040684
"31523","81631",81631,39.3631263126932
"31524","81632",81632,90.8257233287739
"31525","81633",81633,0
"31526","81635",81636,21.5861859351686
"31527","81635",81635,21.5861859351686
"31528","81637",81637,13.1390059923425
"31529","81638",81638,0.224819989822019
"31530","81639",81639,5.63495670104374
"31531","81640",81640,0.0592810481776655
"31532","81641",81641,1.97551645309337
"31533","81642",81642,0.121062789534853
"31534","81643",81643,6.20081038179197
"31535","81645",81645,9.83931383350638
"31536","81646",81646,3.04418796337775
"31537","81647",81647,24.7041932539389
"31538","81648",81648,2.60854682212776
"31539","81649",81649,2.03424874427162
"31540","81650",81650,13.7587522664527
"31541","81652",81652,60.311884802865
"31542","81653",81653,0
"31543","81654",81654,14.4478639313355
"31544","81655",81655,3.72336244572186
"31545","81656",81656,8.57602133692392
"31546","81657",81657,42.6691487326038
"31547","82001",82008,688.634343525657
"31548","82001",82006,688.634343525657
"31549","82001",82001,688.634343525657
"31550","82001",82002,688.634343525657
"31551","82001",82010,688.634343525657
"31552","82005",82005,184.203129947331
"31553","82007",82007,112.465969974302
"31554","82009",82009,27.6695516414198
"31555","82009",82003,27.6695516414198
"31556","82050",82050,2.16534278356292
"31557","82051",82051,0.257286340808024
"31558","82052",82052,3.66067792486251
"31559","82053",82053,7.4620901521198
"31560","82054",82054,4.71095666487468
"31561","82055",82055,6.27290598147857
"31562","82058",82058,0.0898156317532392
"31563","82059",82059,3.28794595568274
"31564","82060",82060,9.22589570008992
"31565","82061",82061,0
"31566","82063",82063,0.165154910055074
"31567","82070",82070,19.8623071623002
"31568","82070",82071,19.8623071623002
"31569","82072",82072,86.9414413594509
"31570","82073",82073,4.37652186496183
"31571","82081",82081,0.321247451393243
"31572","82082",82082,5.23504751344565
"31573","82083",82083,1.32186189361066
"31574","82084",82084,1.3315699329335
"31575","82190",82190,0.248830500322128
"31576","82201",82201,3.9878991998778
"31577","82210",82210,0.873807727735
"31578","82212",82212,2.05327854142601
"31579","82213",82213,1.71600157278203
"31580","82214",82214,12.0875173359541
"31581","82215",82215,4.47167377309275
"31582","82217",82217,0.48955116142098
"31583","82219",82219,0.340207728816749
"31584","82221",82221,1.6528040380997
"31585","82222",82222,0.592056440418133
"31586","82223",82223,5.62035996255524
"31587","82224",82224,0.00978441058825314
"31588","82225",82225,1.56808793145537
"31589","82227",82227,1.2857801558639
"31590","82229",82229,0.361232168501177
"31591","82240",82218,14.3619976114558
"31592","82240",82240,14.3619976114558
"31593","82242",82242,1.66426876873412
"31594","82243",82243,6.60088008893861
"31595","82244",82244,1.75802827184958
"31596","82301",82301,8.8567614394168
"31597","82321",82321,4.11944758274111
"31598","82322",82322,29.9607066640512
"31599","82323",82323,20.6704451430316
"31600","82324",82324,0.979542544824059
"31601","82325",82325,1.80918858599098
"31602","82327",82327,2.70606942993575
"31603","82329",82329,1.06683962939799
"31604","82331",82331,4.80015389896139
"31605","82332",82332,0.273697388438412
"31606","82334",82334,3.37818763950107
"31607","82334",82615,3.37818763950107
"31608","82335",82335,0
"31609","82336",82336,0.425451570324222
"31610","82401",82401,12.5119777366505
"31611","82410",82410,12.2000458104187
"31612","82411",82411,3.8021076126146
"31613","82412",82412,42.8982116048055
"31614","82414",82414,6.05163392890504
"31615","82420",82420,17.6158092403009
"31616","82421",82421,4.89810723986058
"31617","82422",82422,5.33226752764315
"31618","82423",82423,18.1128098286303
"31619","82426",82426,11.1691906944668
"31620","82428",82428,1.20309379452059
"31621","82430",82430,18.1387225828906
"31622","82431",82431,6.72493572058068
"31623","82432",82432,2.05733955991141
"31624","82433",82433,1.40326508714849
"31625","82434",82434,1.38964172706796
"31626","82435",82435,15.8227838848281
"31627","82440",82440,113.252556032682
"31628","82441",82441,0.504244491701144
"31629","82442",82442,1.27394949677307
"31630","82443",82443,4.30198371616161
"31631","82450",82450,4.71387704927279
"31632","82501",82501,27.2904530492339
"31633","82501",82524,27.2904530492339
"31634","82510",82510,17.4138171809566
"31635","82512",82512,0.41552003123324
"31636","82513",82513,1.12284818372556
"31637","82514",82514,8.03038636415122
"31638","82515",82515,43.9849205154203
"31639","82516",82516,1.13161105805922
"31640","82520",82310,8.962522636075
"31641","82520",82520,8.962522636075
"31642","82523",82523,2.08351101082874
"31643","82601",82601,56.2804163324624
"31644","82601",82602,56.2804163324624
"31645","82601",82605,56.2804163324624
"31646","82604",82604,26.3115836232175
"31647","82609",82609,287.722658438246
"31648","82620",82620,0.572567921059809
"31649","82630",82630,0
"31650","82633",82633,3.69315108553985
"31651","82635",82635,11.106101759443
"31652","82636",82636,28.8764943714885
"31653","82637",82637,6.55200656414539
"31654","82638",82638,1.677953910054
"31655","82639",82639,0.580534432427399
"31656","82640",82640,5.56360770327548
"31657","82642",82642,0.148974739460743
"31658","82643",82643,15.2137387673242
"31659","82644",82644,2326.0445332258
"31660","82646",82646,0
"31661","82648",82648,0.106256913205403
"31662","82649",82649,1.82783453347225
"31663","82701",82701,3.00864266906695
"31664","82710",82710,1.41248294340729
"31665","82711",82711,0.115583847875793
"31666","82712",82712,3.74187838414209
"31667","82714",82714,7.78911673612165
"31668","82716",82717,14.4507845521815
"31669","82716",82716,14.4507845521815
"31670","82718",82718,16.406370104307
"31671","82720",82720,1.54669321572447
"31672","82721",82721,4.25212115562005
"31673","82723",82723,0.86237374374498
"31674","82725",82725,0.0787501983386401
"31675","82727",82727,4.20360281922582
"31676","82729",82729,4.39413734089944
"31677","82730",82730,2.23977998503596
"31678","82731",82731,0.49920396657624
"31679","82732",82732,20.2815694583854
"31680","82801",82801,48.8448334720572
"31681","82831",82831,0.462227384564615
"31682","82832",82832,9.77826937096956
"31683","82833",82833,2.23873391190014
"31684","82834",82840,4.5659563275941
"31685","82834",82834,4.5659563275941
"31686","82835",82835,0.735685509004855
"31687","82836",82836,2.88837531299509
"31688","82837",82837,2.19460726327115
"31689","82838",82838,2.96453313456429
"31690","82839",82839,12.7437010395791
"31691","82842",82842,83.0382178021791
"31692","82844",82844,0.380423682465897
"31693","82845",82845,1.14597478595285
"31694","82901",82902,25.4961185542428
"31695","82901",82901,25.4961185542428
"31696","82922",82922,0.867888075498322
"31697","82923",82923,0.619733455247125
"31698","82925",82925,0.529035303728053
"31699","82929",82929,6.04123024541159
"31700","82930",82931,15.5116063007336
"31701","82930",82930,15.5116063007336
"31702","82932",82932,5.68047830223327
"31703","82933",82933,9.97633734276959
"31704","82934",82934,30.7514883290215
"31705","82935",82935,90.3638252376538
"31706","82936",82936,0.368773084093426
"31707","82937",82937,36.5371147243538
"31708","82938",82938,2.16980312931476
"31709","82939",82939,16.5490808017605
"31710","82941",82941,6.87021628388972
"31711","82942",82942,0.912779495759468
"31712","82943",82943,2.45562282587871
"31713","82944",82944,3.95013497180667
"31714","82945",82945,3.45150748770164
"31715","83001",83002,36.2627046076803
"31716","83001",83001,36.2627046076803
"31717","83011",83011,1.06470690195544
"31718","83012",83012,0.660621563354519
"31719","83013",83013,0.477405555386525
"31720","83014",83014,13.1073737426131
"31721","83025",83025,71.912988969956
"31722","83101",83101,6.74529272162787
"31723","83110",83110,34.079469963553
"31724","83111",83111,20.432219005447
"31725","83112",83112,16.7581282637179
"31726","83113",83113,2.80648224677241
"31727","83114",83114,2.08727833777735
"31728","83115",83115,0.794951747005151
"31729","83116",83116,209.853338059293
"31730","83118",83118,3.9438695172407
"31731","83119",83119,2.5610582627692
"31732","83120",83120,2.10974951764729
"31733","83121",83121,0
"31734","83122",83122,129.43226501523
"31735","83123",83123,12.9697225613963
"31736","83124",83124,3.85596698831442
"31737","83126",83126,69.4691460633725
"31738","83127",83127,16.1204892019858
"31739","83128",83128,5.31000557621895
"31740","83201",83201,1156.33057556389
"31741","83201",83206,1156.33057556389
"31742","83202",83202,141.108125777268
"31743","83203",83203,93.880993595788
"31744","83204",83204,65.697075507517
"31745","83204",83205,65.697075507517
"31746","83209",83209,1555.53559274926
"31747","83210",83210,13.6163832751829
"31748","83211",83211,8.80128503056183
"31749","83212",83212,2.09101273808542
"31750","83213",83213,1.96223628805012
"31751","83214",83214,5.77434720770171
"31752","83215",83215,176.36976453267
"31753","83217",83217,2.907851280181
"31754","83218",83218,1150.6687138559
"31755","83220",83220,6.85245512110073
"31756","83221",83256,40.3030749911733
"31757","83221",83221,40.3030749911733
"31758","83223",83223,82.7941367673073
"31759","83226",83226,1.06895785712731
"31760","83226",83229,1.06895785712731
"31761","83227",83227,0.517544122391245
"31762","83228",83228,16.112957522802
"31763","83232",83232,68.7730936261783
"31764","83233",83233,5.62847827088951
"31765","83234",83234,6.09100516047166
"31766","83235",83235,1.44678605214039
"31767","83236",83236,8.88360354798015
"31768","83237",83237,59.1464314611251
"31769","83238",83238,1.20654020099461
"31770","83239",83239,11.334341253698
"31771","83241",83241,12.1068435803649
"31772","83243",83243,0.111982264926197
"31773","83244",83244,0.520861322603104
"31774","83245",83245,25.8517151636764
"31775","83246",83246,6.21590071321482
"31776","83250",83250,22.8524551748595
"31777","83251",83251,1.1760029556475
"31778","83252",83252,6.31187486063428
"31779","83253",83253,0.252176961814042
"31780","83254",83254,6.75923195483224
"31781","83255",83255,5.63354991167683
"31782","83261",83261,26.7935830188587
"31783","83262",83262,4.70531118816971
"31784","83263",83263,23.8924484679847
"31785","83271",83271,1.42472904374316
"31786","83272",83272,2.05600363696101
"31787","83274",83274,114.385485480957
"31788","83276",83276,5.75623478914562
"31789","83276",83230,5.75623478914562
"31790","83277",83277,20.2591216272023
"31791","83278",83278,0.270837077878814
"31792","83281",83281,4.17859351479843
"31793","83283",83283,3.78936112614229
"31794","83285",83285,0.319683591715349
"31795","83286",83286,21.3176753646749
"31796","83287",83287,9.28314741842421
"31797","83301",83301,209.572783222294
"31798","83301",83303,209.572783222294
"31799","83302",83302,0.735973412300171
"31800","83311",83311,6.78830637944083
"31801","83312",83312,1.68337247414322
"31802","83313",83313,15.6571967804259
"31803","83314",83314,5.57049428929447
"31804","83316",83316,34.3669852215811
"31805","83318",83318,76.0071771879507
"31806","83320",83320,3.73451285299852
"31807","83321",83321,2.34020477231816
"31808","83322",83322,0.536967983047044
"31809","83323",83323,9.11440732590538
"31810","83324",83324,9.0905854448441
"31811","83325",83325,19.4215790505001
"31812","83327",83327,1.2321809164795
"31813","83328",83328,96.0232652783327
"31814","83330",83330,48.0401787116892
"31815","83332",83332,29.6061087123694
"31816","83333",83333,23.2346976476778
"31817","83334",83334,27.4332415219392
"31818","83335",83335,20.1705330830352
"31819","83336",83336,169.486727230279
"31820","83337",83337,0.0685047192227911
"31821","83338",83338,78.9853964184754
"31822","83340",83340,9.644953249894
"31823","83341",83341,110.875624246332
"31824","83342",83342,1.28904498676479
"31825","83344",83344,7.3251475493044
"31826","83346",83346,4.36231896745198
"31827","83347",83347,14.4222377947707
"31828","83348",83348,3.23540486604331
"31829","83349",83349,15.2941518643607
"31830","83350",83343,48.9421687982318
"31831","83350",83350,48.9421687982318
"31832","83352",83352,14.4422643480001
"31833","83353",83353,154.362910787785
"31834","83354",83354,456.450679682449
"31835","83355",83355,46.8882959287377
"31836","83401",83401,239.060782469169
"31837","83402",83402,173.607466653092
"31838","83404",83404,1044.79003245688
"31839","83404",83415,1044.79003245688
"31840","83404",83405,1044.79003245688
"31841","83404",83403,1044.79003245688
"31842","83406",83406,624.259337466064
"31843","83414",83414,2.02206040365704
"31844","83420",83420,6.35639997701747
"31845","83421",83421,29.5957576442606
"31846","83422",83422,30.0966532083147
"31847","83423",83423,1.21469374125992
"31848","83424",83424,1.85946016235454
"31849","83425",83425,5.24719347300236
"31850","83427",83427,33.8538501205866
"31851","83428",83428,2.36577998400826
"31852","83429",83429,1.50021011318802
"31853","83431",83431,85.0588927494112
"31854","83433",83433,21.9158255098082
"31855","83434",83434,40.4544301839596
"31856","83435",83435,2.46413893010862
"31857","83436",83436,8.38688147563459
"31858","83440",83440,278.913695573449
"31859","83442",83442,191.83199869752
"31860","83443",83443,6.00931640987489
"31861","83444",83444,7.93719774911066
"31862","83445",83445,24.9854108611425
"31863","83445",83438,24.9854108611425
"31864","83446",83446,0.951165088375417
"31865","83448",83448,106.639859972997
"31866","83448",83441,106.639859972997
"31867","83449",83449,1.10938976295059
"31868","83450",83450,9.63607571249788
"31869","83451",83451,54.3838527617714
"31870","83452",83452,12.433968583276
"31871","83454",83454,2383.44554261513
"31872","83455",83455,65.7650392414551
"31873","83460",83460,121.755603438556
"31874","83462",83462,3.88460843460088
"31875","83463",83463,0.48159514551292
"31876","83464",83464,0.257872819910429
"31877","83465",83465,0.418353204269646
"31878","83466",83466,0.35197283568521
"31879","83467",83467,8.14684189377534
"31880","83468",83468,1.42259985464096
"31881","83469",83469,0.0269367788193411
"31882","83501",83501,153.403423966863
"31883","83520",83520,16.1999929946208
"31884","83522",83522,5.99121347705604
"31885","83523",83523,3.51910536033673
"31886","83524",83524,7.8953008437947
"31887","83525",83525,0.643848298603345
"31888","83526",83526,7.34691992687468
"31889","83530",83530,15.9263397801972
"31890","83530",83531,15.9263397801972
"31891","83533",83533,5.39602483520261
"31892","83535",83535,19.5200493102136
"31893","83536",83536,20.7240371923758
"31894","83537",83537,5.54981485592762
"31895","83539",83539,1.11497505869885
"31896","83540",83540,19.7181856649262
"31897","83541",83541,10.2930414413747
"31898","83542",83542,1.27402860458173
"31899","83543",83543,5.57880637374878
"31900","83544",83544,26.7616357729268
"31901","83545",83545,10.2085543909652
"31902","83546",83546,12.9587051182715
"31903","83547",83547,9.71847657794873
"31904","83548",83548,6.27155983502243
"31905","83549",83549,1.17624326339577
"31906","83552",83552,7.28846407375827
"31907","83553",83553,9.6994328698219
"31908","83554",83554,1.57550819349701
"31909","83555",83555,2.70183741131872
"31910","83602",83602,0
"31911","83604",83604,0.745807733271784
"31912","83605",83605,1671.06953522396
"31913","83607",83607,146.990700292602
"31914","83607",83630,146.990700292602
"31915","83607",83653,146.990700292602
"31916","83610",83610,2.16659389417622
"31917","83611",83611,1.11880717084743
"31918","83612",83612,4.37054969056072
"31919","83615",83615,19.8816417376421
"31920","83616",83616,311.979238452997
"31921","83617",83617,77.3916798704519
"31922","83619",83619,266.692215132857
"31923","83622",83622,7.65942530066106
"31924","83623",83623,6.63866892715016
"31925","83624",83624,5.41989893631992
"31926","83626",83626,265.793230856322
"31927","83627",83627,4.90274609558169
"31928","83628",83628,76.8216901284305
"31929","83629",83629,9.4487603030376
"31930","83631",83631,10.3108425877302
"31931","83632",83632,3.71958665124239
"31932","83633",83633,4.0608968096811
"31933","83634",83708,227.447614045124
"31934","83634",83717,227.447614045124
"31935","83634",83725,227.447614045124
"31936","83634",83726,227.447614045124
"31937","83634",83719,227.447614045124
"31938","83634",83634,227.447614045124
"31939","83634",83729,227.447614045124
"31940","83634",83722,227.447614045124
"31941","83634",83731,227.447614045124
"31942","83634",83756,227.447614045124
"31943","83634",83732,227.447614045124
"31944","83634",83711,227.447614045124
"31945","83634",83720,227.447614045124
"31946","83634",83715,227.447614045124
"31947","83636",83636,227.093818268966
"31948","83637",83637,0.549487514893354
"31949","83638",83635,11.2314117524373
"31950","83638",83638,11.2314117524373
"31951","83639",83639,13.4276532434979
"31952","83641",83641,17.572379134529
"31953","83642",83642,1399.64258328914
"31954","83642",83680,1399.64258328914
"31955","83643",83643,47.3703709018659
"31956","83644",83652,336.375549940422
"31957","83644",83644,336.375549940422
"31958","83645",83645,2.12738032118794
"31959","83646",83646,2731.92047334958
"31960","83647",83647,15.0080702517397
"31961","83648",83648,320.627700199657
"31962","83650",83650,0.377758587180835
"31963","83651",83651,2320.89028911012
"31964","83654",83654,4.38176711878756
"31965","83655",83655,97.0293660362957
"31966","83656",83656,2673.84936867713
"31967","83656",83606,2673.84936867713
"31968","83657",83657,1.77301712247173
"31969","83660",83660,51.4792275598987
"31970","83661",83661,36.494572622802
"31971","83666",83666,3.62776303224568
"31972","83669",83669,714.65992569079
"31973","83670",83670,12.5510476334228
"31974","83672",83672,16.362515341509
"31975","83676",83676,125.304920041356
"31976","83677",83677,0.907797818076824
"31977","83686",83686,678.719160843777
"31978","83687",83687,815.560626715054
"31979","83702",83728,764.904756081391
"31980","83702",83724,764.904756081391
"31981","83702",83707,764.904756081391
"31982","83702",83702,764.904756081391
"31983","83702",83735,764.904756081391
"31984","83702",83799,764.904756081391
"31985","83703",83703,2159.76818543979
"31986","83704",83704,4731.26159736423
"31987","83705",83705,1698.89344094994
"31988","83706",83706,4870.12255141905
"31989","83709",83709,1739.81256235607
"31990","83709",83701,1739.81256235607
"31991","83712",83712,405.760436124201
"31992","83713",83713,4542.30292448591
"31993","83714",83714,498.059123152317
"31994","83716",83716,20.2977423951547
